player_id, season, club_id , league                 , position, appearances, minutes, goals, xg                   , np_goals, np_xg                , assists, xa                    , shots, key_passes, xg_chain             , xg_buildup
     1024,   2526,       71, ENG-Premier League     , D S     ,          17,    1314,     0,  1.492117453366518   ,        0,  1.492117453366518   ,       0,  0.7093149498105049   ,     9,          5,  3.90316248126328    ,  3.59125361405313
     6080,   2526,       71, ENG-Premier League     , D M S   ,          17,     938,     0,  0.15612759068608284 ,        0,  0.15612759068608284 ,       1,  0.5980998799204826   ,     3,          2,  2.5445900056511164  ,  2.527874367311597
     5956,   2526,       71, ENG-Premier League     , M S     ,          25,    1861,     0,  1.8399642640724778  ,        0,  1.8399642640724778  ,       4,  2.9822675781324506   ,    24,         32,  9.826997235417366   ,  7.487443540245295
      825,   2526,       73, ENG-Premier League     , D S     ,          22,    1079,     0,  0.0                 ,        0,  0.0                 ,       2,  0.4984638234600425   ,     0,          6,  4.537172414362431   ,  4.063000334426761
     8640,   2526,       73, ENG-Premier League     , D       ,          38,    3391,     1,  1.9886900894343853  ,        1,  1.9886900894343853  ,       5,  4.408130643889308    ,    16,         33, 15.238870711997151   ,  9.958876593969762
    12168,   2526,       73, ENG-Premier League     , D M S   ,          31,    2354,     1,  1.210428036749363   ,        1,  1.210428036749363   ,       0,  1.7028822358697653   ,    21,         15,  7.3223335556685925  ,  4.869594149291515
    12149,   2526,       73, ENG-Premier League     , M S     ,          37,    2915,     3,  3.5001351330429316  ,        3,  3.5001351330429316  ,       1,  2.8919121669605374   ,    44,         26, 15.246188033372164   , 10.991569228470325
    14374,   2526,       73, ENG-Premier League     , M S     ,           9,     136,     0,  0.18117015063762665 ,        0,  0.18117015063762665 ,       0,  0.35722148045897484  ,     2,          5,  1.2994535937905312  ,  0.8679290320724249
     8211,   2526,       73, ENG-Premier League     , M S     ,          31,    1036,     3,  3.5744741037487984  ,        3,  3.5744741037487984  ,       1,  1.2779199946671724   ,    20,         17,  6.13513302244246    ,  2.1690841764211655
    11363,   2526,       73, ENG-Premier League     , F M     ,          37,    3220,    17, 12.836786897853017   ,       16, 11.31444920040667    ,       4,  4.130169393494725    ,    83,         38, 20.870588455349207   ,  7.893717190250754
     7268,   2526,       73, ENG-Premier League     , D S     ,          18,    1276,     0,  0.013867756351828575,        0,  0.013867756351828575,       0,  0.08456607162952423  ,     1,          2,  3.9265325367450714  ,  3.8777282163500786
    11231,   2526,       73, ENG-Premier League     , S       ,           8,      82,     0,  0.44585083425045013 ,        0,  0.44585083425045013 ,       1,  0.45716217160224915  ,     3,          1,  1.9409847408533096  ,  1.0379717126488686
    13242,   2526,       73, ENG-Premier League     , S       ,           1,       3,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.0                 ,  0.0
     6820,   2526,       73, ENG-Premier League     , M S     ,          31,    1191,     1,  6.54012631252408    ,        1,  6.54012631252408    ,       3,  4.196839664131403    ,    48,         25, 12.195374373346567   ,  2.6664827950298786
    12032,   2526,       73, ENG-Premier League     , GK      ,          38,    3420,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  3.017996920272708   ,  3.017996920272708
    11504,   2526,       73, ENG-Premier League     , F M S   ,          33,    1708,    13,  8.849121669307351   ,       11,  7.326783983036876   ,       0,  1.81576990429312     ,    52,         22, 11.65668847411871    ,  5.08306846767664
     6219,   2526,       73, ENG-Premier League     , S       ,          22,     158,     1,  2.326274909079075   ,        1,  2.326274909079075   ,       0,  0.28412628173828125  ,    15,          1,  2.6457024663686752  ,  0.39032360538840294
    12963,   2526,       73, ENG-Premier League     , F S     ,          36,    2810,     6, 11.830083925276995   ,        6, 11.830083925276995   ,       1,  3.069119781255722    ,    72,         30, 15.950044002383947   ,  3.485610034316778
     6986,   2526,       73, ENG-Premier League     , S       ,           1,      13,     0,  0.0                 ,        0,  0.0                 ,       1,  0.09559009969234467  ,     0,          1,  0.09559009969234467 ,  0.0
    10747,   2526,       73, ENG-Premier League     , D S     ,          29,    2100,     0,  0.9502518232911825  ,        0,  0.9502518232911825  ,       3,  1.4291670992970467   ,    12,         13,  7.55955524276942    ,  7.176162118092179
    13474,   2526,       73, ENG-Premier League     , S       ,           3,      27,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.06438634544610977 ,  0.06438634544610977
     6963,   2526,       73, ENG-Premier League     , M S     ,          20,     934,     2,  2.293420127592981   ,        2,  2.293420127592981   ,       0,  2.294822184368968    ,    17,         22,  5.311763904988766   ,  2.3175806514918804
     1789,   2526,       73, ENG-Premier League     , D M S   ,          17,     841,     0,  0.05964579712599516 ,        0,  0.05964579712599516 ,       1,  0.3469301499426365   ,     3,         11,  2.538989583030343   ,  2.386723592877388
    10864,   2526,       73, ENG-Premier League     , D       ,          37,    3298,     0,  1.850691837258637   ,        0,  1.850691837258637   ,       5,  4.026684596203268    ,    16,         24, 14.265297041274607   , 10.905751962214708
    10741,   2526,       73, ENG-Premier League     , M S     ,          34,    2779,     7,  9.397737859748304   ,        5,  7.875400157645345   ,       4,  6.158757623285055    ,    70,         52, 17.828483875840902   ,  8.152811899781227
    14395,   2526,       73, ENG-Premier League     , M S     ,          15,    1146,     5,  2.6684105955064297  ,        5,  2.6684105955064297  ,       2,  2.7789037879556417   ,    28,         14,  6.337880494073033   ,  2.8229257110506296
    10744,   2526,       73, ENG-Premier League     , M S     ,          26,     942,     2,  1.7907362105324864  ,        2,  1.7907362105324864  ,       0,  1.6195761244744062   ,    25,         11,  7.692040719091892   ,  4.515199979767203
     7352,   2526,       73, ENG-Premier League     , M S     ,          25,    1805,     2,  0.9289743825793266  ,        2,  0.9289743825793266  ,       2,  1.2302900850772858   ,    10,          7,  6.869911018759012   ,  5.867583338171244
    14027,   2526,       73, ENG-Premier League     , D S     ,           7,     363,     0,  0.357437402009964   ,        0,  0.357437402009964   ,       0,  0.06701014190912247  ,     1,          1,  0.45751750841736794 ,  0.39050735905766487
     8942,   2526,      244, ENG-Premier League     , D M S   ,          21,     668,     0,  0.5498570688068867  ,        0,  0.5498570688068867  ,       0,  0.6038424372673035   ,     6,          1,  2.695782231166959   ,  2.2481193635612726
    13780,   2526,      244, ENG-Premier League     , M       ,           1,      50,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.043761223554611206,  0.043761223554611206
     7904,   2526,      244, ENG-Premier League     , GK      ,          37,    3330,     0,  0.0                 ,        0,  0.0                 ,       0,  0.10640144906938076  ,     0,          2,  5.348196176812053   ,  5.241794735193253
     9662,   2526,      244, ENG-Premier League     , F M S   ,          32,    2303,     7,  8.694322310388088   ,        7,  8.694322310388088   ,       3,  5.863189795985818    ,    56,         27, 13.248472003266215   ,  2.525791243650019
     9678,   2526,      244, ENG-Premier League     , D       ,           4,     330,     0,  0.009195007383823395,        0,  0.009195007383823395,       0,  0.0                  ,     1,          0,  0.10905151441693306 ,  0.10905151441693306
     9501,   2526,      244, ENG-Premier League     , M S     ,           6,      97,     1,  0.6895682029426098  ,        1,  0.6895682029426098  ,       0,  0.0                  ,     2,          0,  0.6895682029426098  ,  0.0
     9681,   2526,      244, ENG-Premier League     , S       ,           6,      68,     0,  0.0                 ,        0,  0.0                 ,       1,  0.3706037104129791   ,     0,          1,  0.3706037104129791  ,  0.3706037104129791
    12595,   2526,      244, ENG-Premier League     , GK      ,           1,      90,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.21266940236091614 ,  0.21266940236091614
      605,   2526,      244, ENG-Premier League     , M S     ,          32,    1935,     1,  0.5513727776706219  ,        1,  0.5513727776706219  ,       3,  3.320531530305743    ,     6,         19,  8.78984696418047    ,  6.131646819412708
    10405,   2526,      244, ENG-Premier League     , S       ,           2,       2,     0,  0.0726943090558052  ,        0,  0.0726943090558052  ,       0,  0.0                  ,     1,          0,  0.20554105937480927 ,  0.13284674286842346
    14356,   2526,      244, ENG-Premier League     , S       ,           1,       1,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.0                 ,  0.0
    10809,   2526,      244, ENG-Premier League     , D F M S ,          36,    1949,     3,  3.214926864951849   ,        3,  3.214926864951849   ,       3,  2.714283775538206    ,    31,         19,  7.842858789488673   ,  3.1916828025132418
     9156,   2526,      244, ENG-Premier League     , F M S   ,          35,    2781,     8, 11.832689953967929   ,        8, 11.071521116420627   ,       3,  4.565257132053375    ,    57,         29, 17.37519696727395    ,  3.947028372436762
     9677,   2526,      244, ENG-Premier League     , D S     ,          27,    1809,     0,  1.053914662450552   ,        0,  1.053914662450552   ,       1,  0.9042857214808464   ,    10,          5,  5.491811184212565   ,  3.8735721353441477
     7166,   2526,      244, ENG-Premier League     , M S     ,          36,    2258,     3,  1.5882399883121252  ,        3,  1.5882399883121252  ,       1,  5.333177657797933    ,    29,         33, 10.393253115937114   ,  7.005861360579729
    11281,   2526,      244, ENG-Premier League     , D       ,          37,    3281,     1,  1.169110944494605   ,        1,  1.169110944494605   ,       1,  3.184721387922764    ,     9,         33, 13.046297889202833   ,  9.568754518404603
     8859,   2526,      244, ENG-Premier League     , M S     ,          33,    2085,     4,  2.9744047094136477  ,        4,  2.9744047094136477  ,       4,  6.468690361827612    ,    30,         42, 12.347467929124832   ,  6.4731036853045225
    10205,   2526,      244, ENG-Premier League     , S       ,           1,       1,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.0                 ,  0.0
     9733,   2526,      244, ENG-Premier League     , D S     ,          35,    2966,     1,  2.917149268090725   ,        1,  2.917149268090725   ,       2,  2.4296576268970966   ,    20,          9, 10.035949086770415   ,  8.510592883452773
     6492,   2526,      244, ENG-Premier League     , S       ,          10,     104,     0,  0.9007361251860857  ,        0,  0.9007361251860857  ,       1,  0.05902205780148506  ,     5,          2,  1.5891219899058342  ,  1.1232596561312675
     9679,   2526,      244, ENG-Premier League     , D S     ,          25,    1315,     0,  0.14565920177847147 ,        0,  0.14565920177847147 ,       1,  0.31617192178964615  ,     5,          4,  2.418498318642378   ,  2.231708014383912
    14217,   2526,      244, ENG-Premier League     , S       ,           4,      23,     0,  0.10470368713140488 ,        0,  0.10470368713140488 ,       0,  0.032033760100603104 ,     3,          1,  0.10470368713140488 ,  0.0
    10721,   2526,      244, ENG-Premier League     , D S     ,          32,    2758,     0,  3.3328840751200914  ,        0,  3.3328840751200914  ,       2,  2.197148658335209    ,    23,          7,  8.73620273731649    ,  6.425411341711879
    13222,   2526,      244, ENG-Premier League     , F S     ,          38,    3292,    22, 24.68977300822735    ,       14, 17.83925338834524    ,       1,  3.4500465877354145   ,    84,         24, 22.693457752466202   ,  4.9276386722922325
     9680,   2526,      244, ENG-Premier League     , M S     ,          25,    1421,     1,  0.7498585553839803  ,        1,  0.7498585553839803  ,       4,  3.811057908460498    ,    12,         21,  6.326032001525164   ,  3.632891008630395
    11772,   2526,      244, ENG-Premier League     , M S     ,          37,    2679,     1,  1.3752933973446488  ,        1,  1.3752933973446488  ,       2,  1.2573875626549125   ,    16,         14,  9.288000541739166   ,  7.919278662651777
    11711,   2526,      220, ENG-Premier League     , GK      ,          38,    3420,     0,  0.0                 ,        0,  0.0                 ,       0,  0.07646425813436508  ,     0,          1,  7.377120533958077   ,  7.377120533958077
    11310,   2526,      220, ENG-Premier League     , M S     ,          18,     716,     1,  1.772459496743977   ,        1,  1.772459496743977   ,       1,  1.2154594017192721   ,    16,         16,  5.479941666126251   ,  2.844237370416522
    10527,   2526,      220, ENG-Premier League     , M S     ,          31,    1692,     0,  0.5733493687584996  ,        0,  0.5733493687584996  ,       0,  0.812482200562954    ,    20,          9,  5.856022956781089   ,  4.607899966649711
    14118,   2526,      220, ENG-Premier League     , F S     ,          21,     309,     2,  2.256983704864979   ,        2,  2.256983704864979   ,       1,  1.2800643518567085   ,    21,         10,  3.4958279952406883  ,  0.5060958508402109
      501,   2526,      220, ENG-Premier League     , F S     ,          37,    2286,    13, 12.718900069594383   ,       12, 10.435393424704671   ,       1,  2.2625304386019707   ,    56,         20, 14.984859207645059   ,  4.79668786842376
    10169,   2526,      220, ENG-Premier League     , D S     ,           5,     192,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.4860989674925804  ,  0.4860989674925804
    13364,   2526,      220, ENG-Premier League     , F M S   ,          32,    2186,     5,  6.4177497662603855  ,        5,  6.4177497662603855  ,       1,  2.0924463979899883   ,    42,         20, 14.406207546591759   ,  7.100968384183943
    13066,   2526,      220, ENG-Premier League     , D M S   ,          37,    3145,     1,  2.019620954990387   ,        1,  2.019620954990387   ,       0,  2.244557812809944    ,    28,         22, 14.008788719773293   , 11.695813551545143
     6937,   2526,      220, ENG-Premier League     , F M S   ,          32,    1784,     3,  2.933251672424376   ,        3,  2.933251672424376   ,       3,  4.598605487495661    ,    42,         25, 10.858153810724616   ,  4.214052898809314
    13584,   2526,      220, ENG-Premier League     , M S     ,           3,      91,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.0                 ,  0.0
    11269,   2526,      220, ENG-Premier League     , D M S   ,          27,    1773,     4,  4.76202392950654    ,        4,  4.76202392950654    ,       3,  2.3572685150429606   ,    37,         16, 11.615752866491675   ,  5.945451917126775
      489,   2526,      220, ENG-Premier League     , M S     ,          20,     773,     1,  0.9794258084148169  ,        0,  0.2182569708675146  ,       1,  0.6549300253391266   ,     8,          8,  3.97909065335989    ,  3.7933117747306824
    10807,   2526,      220, ENG-Premier League     , D       ,          36,    3214,     3,  3.358578664250672   ,        3,  3.358578664250672   ,       3,  1.0255657620728016   ,    23,         12, 14.122217744588852   , 13.213500533252954
    13399,   2526,      220, ENG-Premier League     , S       ,           1,       1,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.0                 ,  0.0
     8780,   2526,      220, ENG-Premier League     , D S     ,          24,    1025,     1,  1.064280278980732   ,        1,  1.064280278980732   ,       0,  0.252019003033638    ,     4,          4,  2.46354559995234    ,  2.3217557463794947
    10806,   2526,      220, ENG-Premier League     , F M S   ,          25,    1723,     3,  4.789182621985674   ,        3,  4.789182621985674   ,       1,  3.54316034540534     ,    32,         30, 11.286602273583412   ,  4.618424783460796
     6048,   2526,      220, ENG-Premier League     , D S     ,          33,    2831,     1,  1.3368871174752712  ,        1,  1.3368871174752712  ,       0,  0.5454101115465164   ,    23,          7, 12.689484484493732   , 12.6021059602499
    12758,   2526,      220, ENG-Premier League     , D S     ,          26,    1922,     2,  1.9274322018027306  ,        2,  1.9274322018027306  ,       3,  2.8690227568149567   ,    18,         19, 10.283977266401052   ,  8.267712463624775
    13206,   2526,      220, ENG-Premier League     , M S     ,           6,     195,     1,  1.139720857143402   ,        0,  0.37855201959609985 ,       0,  0.14959949534386396  ,     4,          4,  0.5305772870779037  ,  0.11395914107561111
    13711,   2526,      220, ENG-Premier League     , D M S   ,          30,    1412,     2,  1.7418285254389048  ,        2,  1.7418285254389048  ,       3,  4.685627582482994    ,    13,         32,  6.840236205607653   ,  3.4948783963918686
    14127,   2526,      220, ENG-Premier League     , S       ,           1,       1,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.0                 ,  0.0
     3645,   2526,      220, ENG-Premier League     , D S     ,          12,     801,     0,  0.02071521058678627 ,        0,  0.02071521058678627 ,       1,  0.1475827321410179   ,     1,          3,  3.5460157245397568  ,  3.5085763186216354
      239,   2526,      220, ENG-Premier League     , M S     ,          19,    1635,     1,  1.2529933378100395  ,        1,  1.2529933378100395  ,       3,  3.2941888589411974   ,    18,         39, 10.012519028037786   ,  8.280529152601957
     6049,   2526,      220, ENG-Premier League     , S       ,           4,      32,     0,  0.05649586021900177 ,        0,  0.05649586021900177 ,       0,  0.0                  ,     1,          0,  0.14356400072574615 ,  0.08706814795732498
    14028,   2526,      220, ENG-Premier League     , F S     ,           9,     111,     1,  0.6250067912042141  ,        1,  0.6250067912042141  ,       1,  0.3843204230070114   ,     4,          6,  0.8074261322617531  ,  0.009937935508787632
    14029,   2526,      220, ENG-Premier League     , S       ,           6,      44,     0,  0.024704832583665848,        0,  0.024704832583665848,       0,  0.0                  ,     1,          0,  0.024704832583665848,  0.0
    12759,   2526,      220, ENG-Premier League     , M S     ,          34,    2410,     3,  4.752463513985276   ,        3,  4.752463513985276   ,       4,  5.841520894318819    ,    41,         44, 16.411175997927785   ,  8.573732296004891
    11385,   2526,      220, ENG-Premier League     , M S     ,          29,    1918,     3,  2.1179441660642624  ,        3,  2.1179441660642624  ,       3,  1.4007999636232853   ,    41,         15,  7.900783270597458   ,  5.4767448622733355
     8384,   2526,       92, ENG-Premier League     , F S     ,          24,     822,     1,  2.5165178887546062  ,        1,  2.5165178887546062  ,       1,  0.6097559537738562   ,    16,          5,  2.6858433932065964  ,  1.0258077569305897
     4422,   2526,       92, ENG-Premier League     , S       ,           7,      25,     0,  0.4212423413991928  ,        0,  0.4212423413991928  ,       0,  0.0                  ,     2,          0,  0.11538831889629364 ,  0.0
      934,   2526,       92, ENG-Premier League     , D       ,          14,    1209,     1,  0.5582677125930786  ,        1,  0.5582677125930786  ,       0,  0.0                  ,     2,          0,  2.774651762098074   ,  2.2163840495049953
    11243,   2526,       92, ENG-Premier League     , D S     ,          20,    1585,     0,  0.5261353980749846  ,        0,  0.5261353980749846  ,       0,  0.8644249252974987   ,     9,          9,  3.3381601544097066  ,  2.9341755593195558
     9451,   2526,       92, ENG-Premier League     , M S     ,          35,    2407,     3,  2.6224562898278236  ,        3,  2.6224562898278236  ,       1,  0.4493608232587576   ,    22,         10,  7.2667165994644165  ,  4.90908182784915
     8969,   2526,       92, ENG-Premier League     , M S     ,          31,    2146,     0,  1.0381876304745674  ,        0,  1.0381876304745674  ,       2,  0.5375469047576189   ,    13,         13,  4.911807460710406   ,  4.165495180524886
     9558,   2526,       92, ENG-Premier League     , M S     ,          27,    1251,     1,  0.7498194272629917  ,        1,  0.7498194272629917  ,       4,  2.8381893672049046   ,    19,         21,  5.953092758543789   ,  3.3755732849240303
    11704,   2526,       92, ENG-Premier League     , D S     ,          19,    1545,     0,  0.6082124067470431  ,        0,  0.6082124067470431  ,       0,  0.16814450826495886  ,     6,          4,  2.7116604670882225  ,  2.586940612643957
     5355,   2526,       92, ENG-Premier League     , F M S   ,          28,    1003,     0,  1.4321176074445248  ,        0,  1.4321176074445248  ,       1,  1.3782861307263374   ,    17,         12,  4.528628235682845   ,  2.252522235736251
    10746,   2526,       92, ENG-Premier League     , F M S   ,          37,    2777,     8,  5.564454321749508   ,        8,  5.564454321749508   ,       2,  4.374400090426207    ,    55,         37, 12.432500068098307   ,  5.8338369987905025
      843,   2526,       92, ENG-Premier League     , M S     ,          18,    1082,     0,  0.1810428909957409  ,        0,  0.1810428909957409  ,       1,  3.429459560662508    ,     5,         23,  3.5722367390990257  ,  3.075804917141795
    14281,   2526,       92, ENG-Premier League     , S       ,           1,       7,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.0                 ,  0.0
    10756,   2526,       92, ENG-Premier League     , D S     ,          11,     478,     0,  0.03810013830661774 ,        0,  0.03810013830661774 ,       0,  0.0                  ,     1,          0,  0.5445791333913803  ,  0.5064789950847626
     1018,   2526,       92, ENG-Premier League     , M       ,          18,    1533,     2,  1.0142266415059566  ,        2,  1.0142266415059566  ,       2,  1.8168634045869112   ,    11,         13,  6.162752605974674   ,  4.625554047524929
    13728,   2526,       92, ENG-Premier League     , D M S   ,          33,    1720,     1,  1.0436750873923302  ,        1,  1.0436750873923302  ,       0,  0.7355106780305505   ,    15,         12,  3.1661211233586073  ,  1.6837338991463184
      638,   2526,       92, ENG-Premier League     , D M S   ,          36,    3101,     0,  0.09304121043533087 ,        0,  0.09304121043533087 ,       2,  1.6653890665620565   ,     4,         13,  9.239772559143603   ,  9.072032039053738
     9977,   2526,       92, ENG-Premier League     , F M S   ,          29,    1268,     2,  1.2590220803394914  ,        2,  1.2590220803394914  ,       1,  1.1996374279260635   ,    23,         13,  4.213689148426056   ,  1.9740990120917559
    11824,   2526,       92, ENG-Premier League     , D S     ,          20,    1391,     0,  0.9026442989706993  ,        0,  0.9026442989706993  ,       0,  1.5199418039992452   ,    16,         20,  3.833500165492296   ,  2.3545368826016784
     7498,   2526,       92, ENG-Premier League     , F M S   ,          26,    1375,     3,  3.5921845473349094  ,        3,  3.5921845473349094  ,       2,  1.145955815911293    ,    20,         10,  5.975080406293273   ,  2.1302394028753042
    13730,   2526,       92, ENG-Premier League     , F M S   ,          23,    1054,     1,  2.2835088558495045  ,        1,  2.2835088558495045  ,       3,  2.546008862555027    ,    23,         20,  6.092996638268232   ,  3.1580835357308388
     6532,   2526,       92, ENG-Premier League     , GK      ,          35,    3150,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  2.838488420471549   ,  2.838488420471549
    13731,   2526,       92, ENG-Premier League     , GK      ,           3,     270,     0,  0.0                 ,        0,  0.0                 ,       0,  0.16086651384830475  ,     0,          1,  0.3129879906773567  ,  0.15212147682905197
     9487,   2526,       92, ENG-Premier League     , D       ,          34,    2946,     0,  0.4516084846109152  ,        0,  0.4516084846109152  ,       0,  0.7021042061969638   ,    10,          6,  4.438025475479662   ,  4.28961091581732
    12094,   2526,       92, ENG-Premier League     , S       ,           6,      25,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.027223162353038788,  0.027223162353038788
    13726,   2526,       92, ENG-Premier League     , D S     ,           7,     149,     1,  0.3753026779741049  ,        1,  0.3753026779741049  ,       0,  0.02691812254488468  ,     3,          1,  0.5079874768853188  ,  0.1973782777786255
    13727,   2526,       92, ENG-Premier League     , D       ,          21,    1843,     0,  0.377465664409101   ,        0,  0.377465664409101   ,       5,  2.790129487402737    ,     9,         20,  5.23548704944551    ,  4.075551783666015
    11701,   2526,       92, ENG-Premier League     , S       ,           4,      53,     0,  0.17281011119484901 ,        0,  0.17281011119484901 ,       0,  0.0                  ,     3,          0,  0.25537730008363724 ,  0.0825671935454011
    13729,   2526,       92, ENG-Premier League     , F S     ,          29,    1795,    11,  9.554794699884951   ,        9,  8.032457021065056   ,       0,  0.6848367601633072   ,    52,         10,  7.825265257619321   ,  1.7185871880501509
    10552,   2526,       80, ENG-Premier League     , F M S   ,          24,    1285,     1,  4.111795756965876   ,        1,  4.111795756965876   ,       4,  4.21896393597126     ,    33,         29, 12.953486386686563   ,  6.525954343378544
    11808,   2526,       80, ENG-Premier League     , M S     ,          27,    1217,     1,  2.5551512390375137  ,        1,  2.5551512390375137  ,       0,  0.6883775070309639   ,    11,          8,  6.324630655348301   ,  4.395013879984617
     7240,   2526,       80, ENG-Premier League     , D S     ,           8,     478,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  1.0458098985254765  ,  1.0458098985254765
     8497,   2526,       80, ENG-Premier League     , F M S   ,          26,    2007,    10, 10.257518742233515   ,        5,  5.69050582125783    ,       1,  2.1231346298009157   ,    64,         24, 16.862019807100296   , 10.53817812167108
    13094,   2526,       80, ENG-Premier League     , S       ,           3,      24,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.43163326010107994 ,  0.43163326010107994
    11356,   2526,       80, ENG-Premier League     , M S     ,          36,    3149,    10, 11.91719657368958    ,        8, 10.394858876243234   ,       4,  8.865934781730175    ,    72,         68, 27.90237918496132    , 16.159590516239405
    13775,   2526,       80, ENG-Premier League     , F M S   ,          22,     854,     2,  3.8740363344550133  ,        2,  3.8740363344550133  ,       2,  2.8163073528558016   ,    28,         16,  9.267625011503696   ,  3.582291418686509
    11362,   2526,       80, ENG-Premier League     , M S     ,           4,      77,     0,  0.07509718276560307 ,        0,  0.07509718276560307 ,       0,  0.3006448894739151   ,     2,          3,  0.2949840631335974  ,  0.2198868803679943
     9272,   2526,       80, ENG-Premier League     , GK S    ,           5,     365,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  1.312999188899994   ,  1.312999188899994
    10542,   2526,       80, ENG-Premier League     , M S     ,          16,     455,     0,  0.8924727980047464  ,        0,  0.8924727980047464  ,       2,  0.978217288851738    ,    10,          9,  2.936161085963249   ,  1.3098940197378397
    14584,   2526,       80, ENG-Premier League     , M       ,           1,      53,     0,  0.10014304518699646 ,        0,  0.10014304518699646 ,       0,  0.0                  ,     2,          0,  0.1972270905971527  ,  0.09708404541015625
    13776,   2526,       80, ENG-Premier League     , D S     ,          22,    1131,     0,  0.33830922096967697 ,        0,  0.33830922096967697 ,       0,  0.7095918618142605   ,     4,          8,  6.1744435131549835  ,  5.819172963500023
    12535,   2526,       80, ENG-Premier League     , D S     ,          17,     657,     1,  0.6709242314100266  ,        1,  0.6709242314100266  ,       0,  0.137966588139534    ,     4,          2,  2.121888380497694   ,  2.050211239606142
     8272,   2526,       80, ENG-Premier League     , F M S   ,          35,    2698,    15, 15.723741941154003   ,       15, 15.723741941154003   ,       5,  3.983569510281086    ,    73,         29, 19.279914382845163   ,  4.795918667688966
    10805,   2526,       80, ENG-Premier League     , D S     ,           3,     210,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  1.2937061935663223  ,  1.2937061935663223
     8868,   2526,       80, ENG-Premier League     , F S     ,          28,    1064,     1,  5.030099527910352   ,        1,  5.030099527910352   ,       0,  0.16925495117902756  ,    36,          3,  7.515913432464004   ,  3.4006371833384037
     9017,   2526,       80, ENG-Premier League     , D M S   ,          34,    2306,     2,  1.9418211746960878  ,        2,  1.9418211746960878  ,       3,  3.805633621290326    ,    12,         27, 16.337898954749107   , 13.553333889693022
    11253,   2526,       80, ENG-Premier League     , D S     ,           3,      99,     0,  0.5694634318351746  ,        0,  0.5694634318351746  ,       0,  0.0                  ,     1,          0,  0.23050860315561295 ,  0.23050860315561295
     7134,   2526,       80, ENG-Premier League     , D M S   ,          34,    2714,     1,  1.8860962446779013  ,        1,  1.8860962446779013  ,       4,  4.541678033769131    ,    20,         39, 15.159206625074148   , 12.003521535545588
    11633,   2526,       80, ENG-Premier League     , F S     ,          10,     250,     0,  2.5071037635207176  ,        0,  2.5071037635207176  ,       1,  0.7587333768606186   ,    13,          3,  3.2784729823470116  ,  0.12257947772741318
     9453,   2526,       80, ENG-Premier League     , M S     ,          33,    2811,     3,  1.5309751015156507  ,        3,  1.5309751015156507  ,       1,  2.626823216676712    ,    27,         18, 17.209235347807407   , 15.360051840543747
     6382,   2526,       80, ENG-Premier League     , F M S   ,          34,    2667,     5,  5.149658527225256   ,        5,  5.149658527225256   ,       6,  7.933838244527578    ,    46,         53, 19.275073874741793   ,  9.826909113675356
     8067,   2526,       80, ENG-Premier League     , D M S   ,          29,    1927,     2,  1.2280184961855412  ,        2,  1.2280184961855412  ,       4,  3.9933422207832336   ,    22,         27, 11.531630601733923   ,  9.75475050136447
     9098,   2526,       80, ENG-Premier League     , GK      ,          35,    3054,     0,  0.0                 ,        0,  0.0                 ,       1,  0.8848487213253975   ,     0,          5, 10.15497968159616    ,  9.270130960270762
    10004,   2526,       80, ENG-Premier League     , M S     ,          12,     366,     0,  0.27671280317008495 ,        0,  0.27671280317008495 ,       0,  0.41531437635421753  ,     3,          1,  3.2999991066753864  ,  3.252035230398178
    13476,   2526,       80, ENG-Premier League     , S       ,           1,       1,     0,  0.0                 ,        0,  0.0                 ,       0,  0.0                  ,     0,          0,  0.0                 ,  0.0
     5590,   2526,       80, ENG-Premier League     , D S     ,          16,     791,     0,  0.07241746783256531 ,        0,  0.07241746783256531 ,       0,  0.4159756898880005   ,     2,          1,  3.179009012877941   ,  3.179009012877941
