match_id,bookmaker,selection,implied_prob,vig
50234,market_avg,draw,0.16296435919133423,0.05254049089064439
50234,market_avg,away,0.73649784037634,0.05254049089064439
50235,bet365,home,0.22519656132407379,0.05727741442997525
50235,bet365,draw,0.21843546363997918,0.05727741442997525
50235,bet365,away,0.556367975035947,0.05727741442997525
50235,market_avg,home,0.22580818242790077,0.04693557533428194
50235,market_avg,draw,0.21561368209255538,0.04693557533428194
50235,market_avg,away,0.5585781354795439,0.04693557533428194
50236,bet365,home,0.3531359563693027,0.04880390594676309
50236,bet365,draw,0.2576938059992208,0.04880390594676309
50236,bet365,away,0.3891702376314764,0.04880390594676309
50236,market_avg,home,0.3526129123137424,0.04648377059026698
50236,market_avg,draw,0.25414388094953244,0.04648377059026698
50236,market_avg,away,0.3932432067367251,0.04648377059026698
49477,bet365,home,0.11806956662093454,0.05869788106630214
49477,bet365,draw,0.17173755144863206,0.05869788106630214
49477,bet365,away,0.7101928819304333,0.05869788106630214
49477,market_avg,home,0.10675249236954322,0.03852137360229446
49477,market_avg,draw,0.17998270676136072,0.03852137360229446
49477,market_avg,away,0.713264800869096,0.03852137360229446
49478,bet365,home,0.8017715332926084,0.0569814366424537
49478,bet365,draw,0.13515577275503968,0.0569814366424537
49478,bet365,away,0.06307269395235185,0.0569814366424537
49478,market_avg,home,0.8131711684052801,0.04216388879183164
49478,market_avg,draw,0.12559449983222912,0.04216388879183164
49478,market_avg,away,0.06123433176249077,0.04216388879183164
49479,bet365,home,0.35051546391752575,0.056644880174292034
49479,bet365,draw,0.27835051546391754,0.056644880174292034
49479,bet365,away,0.3711340206185567,0.056644880174292034
49479,market_avg,home,0.35702604101144797,0.041232765102394264
49479,market_avg,draw,0.279186061139766,0.041232765102394264
49479,market_avg,away,0.363787897848786,0.041232765102394264
49480,bet365,home,0.7196336410554626,0.0448089921774133
49480,bet365,draw,0.17402049865523006,0.0448089921774133
49480,bet365,away,0.10634586028930725,0.0448089921774133
49480,market_avg,home,0.7249846590342229,0.03709739217064967
49480,market_avg,draw,0.17467927473107187,0.03709739217064967
49480,market_avg,away,0.10033606623470517,0.03709739217064967
49481,bet365,home,0.43220338983050843,0.051693404634581164
49481,bet365,draw,0.2796610169491525,0.051693404634581164
49481,bet365,away,0.288135593220339,0.051693404634581164
49481,market_avg,home,0.42884421577467774,0.04100406396324763
49481,market_avg,draw,0.2800615286691773,0.04100406396324763
49481,market_avg,away,0.29109425555614493,0.04100406396324763
49482,bet365,home,0.31549771029163654,0.05653170359052706
49482,bet365,draw,0.28681610026512416,0.05653170359052706
49482,bet365,away,0.39768618944323936,0.05653170359052706
49482,market_avg,home,0.30697740246261257,0.04409255515756216
49482,market_avg,draw,0.2956078690380714,0.04409255515756216
49482,market_avg,away,0.39741472849931586,0.04409255515756216
